Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2015 | Junio|Total nacional|ESPINACAS|823,66|1.240,98|1,51|5,15|0,02|0,03||
2015 | Junio|Total nacional|GUISANTES|2.064,25|3.684,45|1,78|11,86|0,05|0,08||
2015 | Junio|Total nacional|JUDIA VERDE|2.345,26|3.065,60|1,31|9,83|0,05|0,07||
2015 | Junio|Total nacional|COLIFLOR|292,10|527,34|1,81|1,57|0,01|0,01||
2015 | Junio|Total nacional|PIMIENTOS|133,35|277,05|2,08|1,23|0|0,01||
2015 | Junio|Total nacional|BROCOLI|329,20|550,45|1,67|1,69|0,01|0,01||
2015 | Junio|Total nacional|MENESTRA|934,46|1.750,20|1,87|5,18|0,02|0,04||
2015 | Junio|Total nacional|OTR.VERD/HOR.CONG.|4.186,13|8.623,43|2,06|21,01|0,09|0,19||
2015 | Junio|Total nacional|FRUTAS CONGELADAS|33,95|163,34|4,81|0,33|0|0||
2015 | Julio|Total nacional|GUISANTES|834,89|1.917,53|2,3|6,85|0,02|0,04||
2015 | Julio|Total nacional|JUDIAS VERDES|951,29|1.338,66|1,41|4,49|0,02|0,03||
2015 | Julio|Total nacional|PIMIENTOS|1.404,08|5.736,89|4,09|16,31|0,03|0,13||
2015 | Julio|Total nacional|ESPARRAGOS|2.152,35|12.615,57|5,86|17,91|0,05|0,28||
2015 | Julio|Total nacional|ALCACHOFAS|685,27|2.986,55|4,36|5,39|0,02|0,07||
2015 | Julio|Total nacional|CHAMPIÑOSNES+SETAS|1.280,42|3.619,95|2,83|9,91|0,03|0,08||
2015 | Julio|Total nacional|MAIZ DULCE|2.002,90|6.301,68|3,15|18,66|0,04|0,14||
2015 | Julio|Total nacional|MENESTRA|476,28|772,08|1,62|2,71|0,01|0,02||
2015 | Julio|Total nacional|TOMATES|18.820,16|25.044,15|1,33|53,85|0,42|0,56||
2015 | Julio|Total nacional|TOMATE FRITO|13.321,49|18.781,26|1,41|44,64|0,3|0,42||
2015 | Julio|Total nacional|TOMATE NATURAL|5.498,67|6.262,89|1,14|20,78|0,12|0,14||
2015 | Julio|Total nacional|TOMATE N.ENTERO|959,19|1.167,46|1,22|3,82|0,02|0,03||
2015 | Julio|Total nacional|TOMATE N.TRITUR.|4.539,49|5.095,43|1,12|18,25|0,1|0,11||
2015 | Julio|Total nacional|OTRA VERD/HORT.CON|1.745,17|4.620,44|2,65|12,31|0,04|0,1||
2015 | Julio|Total nacional|FRUTA EN CONSERVA|5.873,08|16.807,99|2,86|31,08|0,13|0,38||
2015 | Julio|Total nacional|MERMELADAS,CONFIT.|2.206,72|7.759,39|3,52|18,63|0,05|0,17||
2015 | Julio|Total nacional|FRUTA CONS/ALMIBAR|3.197,69|7.262,07|2,27|13,77|0,07|0,16||
2015 | Julio|Total nacional|FRUTA ESCARCHADA|61,75|318,39|5,16|0,7|0|0,01||
2015 | Julio|Total nacional|RESTO FRUTA CONSER|406,91|1.468,13|3,61|3,96|0,01|0,03||
2015 | Julio|Total nacional|VERD./HORT.CONGELAD|10.674,90|18.984,48|1,78|33,59|0,24|0,43||
2015 | Julio|Total nacional|ESPINACAS|717,83|1.087,82|1,52|4,93|0,02|0,02||
2015 | Julio|Total nacional|GUISANTES|2.191,07|4.123,91|1,88|9,85|0,05|0,09||
2015 | Julio|Total nacional|JUDIA VERDE|2.149,62|2.727,41|1,27|8,89|0,05|0,06||
2015 | Julio|Total nacional|COLIFLOR|181,36|366,57|2,02|1,26|0|0,01||
2015 | Julio|Total nacional|PIMIENTOS|123,34|257,63|2,09|1,26|0|0,01||
2015 | Julio|Total nacional|BROCOLI|335,24|573,34|1,71|1,82|0,01|0,01||
2015 | Julio|Total nacional|MENESTRA|890,08|1.668,59|1,87|4,26|0,02|0,04||
2015 | Julio|Total nacional|OTR.VERD/HOR.CONG.|4.086,36|8.179,23|2|19,13|0,09|0,18||
2015 | Julio|Total nacional|FRUTAS CONGELADAS|43,61|219,82|5,04|0,37|0|0||
2015 | Agosto|Total nacional|GUISANTES|711,56|1.625,30|2,28|5,59|0,02|0,04||
2015 | Agosto|Total nacional|JUDIAS VERDES|938,59|1.314,90|1,4|4,49|0,02|0,03||
2015 | Agosto|Total nacional|PIMIENTOS|1.059,43|4.340,31|4,1|12,69|0,02|0,1||
2015 | Agosto|Total nacional|ESPARRAGOS|1.742,17|10.345,93|5,94|15,32|0,04|0,23||
2015 | Agosto|Total nacional|ALCACHOFAS|545,05|2.411,50|4,42|5,14|0,01|0,05||
2015 | Agosto|Total nacional|CHAMPIÑOSNES+SETAS|1.274,91|3.483,52|2,73|9,6|0,03|0,08||
2015 | Agosto|Total nacional|MAIZ DULCE|1.728,24|5.361,08|3,1|15,33|0,04|0,12||
2015 | Agosto|Total nacional|MENESTRA|426,45|723,24|1,7|2,4|0,01|0,02||
2015 | Agosto|Total nacional|TOMATES|16.601,34|22.173,38|1,34|49,37|0,37|0,5||
2015 | Agosto|Total nacional|TOMATE FRITO|11.614,38|16.572,79|1,43|40,81|0,26|0,37||
2015 | Agosto|Total nacional|TOMATE NATURAL|4.986,96|5.600,59|1,12|18,85|0,11|0,13||
2015 | Agosto|Total nacional|TOMATE N.ENTERO|650,39|814,91|1,25|2,78|0,01|0,02||
2015 | Agosto|Total nacional|TOMATE N.TRITUR.|4.336,57|4.785,68|1,1|17,04|0,1|0,11||
2015 | Agosto|Total nacional|OTRA VERD/HORT.CON|1.453,13|3.897,95|2,68|11,01|0,03|0,09||
2015 | Agosto|Total nacional|FRUTA EN CONSERVA|5.359,27|15.508,12|2,89|30,1|0,12|0,35||
2015 | Agosto|Total nacional|MERMELADAS,CONFIT.|2.054,98|7.084,33|3,45|18,15|0,05|0,16||
2015 | Agosto|Total nacional|FRUTA CONS/ALMIBAR|2.829,80|6.623,55|2,34|12,28|0,06|0,15||
2015 | Agosto|Total nacional|FRUTA ESCARCHADA|34,93|251,88|7,21|0,17|0|0,01||
2015 | Agosto|Total nacional|RESTO FRUTA CONSER|439,56|1.548,37|3,52|4,3|0,01|0,03||
2015 | Agosto|Total nacional|VERD./HORT.CONGELAD|10.530,27|18.320,99|1,74|32,77|0,24|0,41||
2015 | Agosto|Total nacional|ESPINACAS|942,81|1.468,35|1,56|5,67|0,02|0,03||
2015 | Agosto|Total nacional|GUISANTES|1.621,65|2.727,88|1,68|9,23|0,04|0,06||
2015 | Agosto|Total nacional|JUDIA VERDE|2.818,87|4.209,43|1,49|9,97|0,06|0,09||
2015 | Agosto|Total nacional|COLIFLOR|156,69|267,29|1,71|0,65|0|0,01||
2015 | Agosto|Total nacional|PIMIENTOS|109,32|257,18|2,35|1,08|0|0,01||
2015 | Agosto|Total nacional|BROCOLI|381,31|622,48|1,63|1,71|0,01|0,01||
2015 | Agosto|Total nacional|MENESTRA|984,39|1.617,66|1,64|4,53|0,02|0,04||
2015 | Agosto|Total nacional|OTR.VERD/HOR.CONG.|3.515,22|7.150,72|2,03|17,78|0,08|0,16||
2015 | Agosto|Total nacional|FRUTAS CONGELADAS|67,74|326,42|4,82|0,41|0|0,01||
2015 | Septiembre|Total nacional|GUISANTES|882,35|1.957,05|2,22|6,36|0,02|0,04||
2015 | Septiembre|Total nacional|JUDIAS VERDES|1.207,29|1.685,34|1,4|5,21|0,03|0,04||
2015 | Septiembre|Total nacional|PIMIENTOS|1.298,95|5.246,72|4,04|14,55|0,03|0,12||
2015 | Septiembre|Total nacional|ESPARRAGOS|1.749,78|9.670,96|5,53|15,06|0,04|0,22||
2015 | Septiembre|Total nacional|ALCACHOFAS|854,74|3.605,06|4,22|6,62|0,02|0,08||
2015 | Septiembre|Total nacional|CHAMPIÑOSNES+SETAS|1.572,90|4.291,30|2,73|11,85|0,04|0,1||
2015 | Septiembre|Total nacional|MAIZ DULCE|1.480,48|4.548,73|3,07|13,33|0,03|0,1||
2015 | Septiembre|Total nacional|MENESTRA|467,00|838,28|1,8|2,45|0,01|0,02||
2015 | Septiembre|Total nacional|TOMATES|19.679,03|26.358,34|1,34|56,95|0,44|0,59||
2015 | Septiembre|Total nacional|TOMATE FRITO|14.379,61|20.131,51|1,4|47,87|0,32|0,45||
2015 | Septiembre|Total nacional|TOMATE NATURAL|5.299,42|6.226,83|1,18|20,9|0,12|0,14||
2015 | Septiembre|Total nacional|TOMATE N.ENTERO|657,09|835,33|1,27|3,02|0,01|0,02||
2015 | Septiembre|Total nacional|TOMATE N.TRITUR.|4.642,33|5.391,50|1,16|18,92|0,1|0,12||
2015 | Septiembre|Total nacional|OTRA VERD/HORT.CON|1.825,56|4.560,47|2,5|11,72|0,04|0,1||
2015 | Septiembre|Total nacional|FRUTA EN CONSERVA|6.212,03|17.802,96|2,87|33,23|0,14|0,4||
2015 | Septiembre|Total nacional|MERMELADAS,CONFIT.|2.496,43|8.439,62|3,38|21,17|0,06|0,19||
2015 | Septiembre|Total nacional|FRUTA CONS/ALMIBAR|3.090,69|7.013,06|2,27|13|0,07|0,16||
2015 | Septiembre|Total nacional|FRUTA ESCARCHADA|45,35|212,47|4,69|0,7|0|0||
2015 | Septiembre|Total nacional|RESTO FRUTA CONSER|579,56|2.137,81|3,69|5,1|0,01|0,05||
2015 | Septiembre|Total nacional|VERD./HORT.CONGELAD|11.160,93|21.344,98|1,91|36,8|0,25|0,48||
2015 | Septiembre|Total nacional|ESPINACAS|1.164,50|1.924,17|1,65|7,78|0,03|0,04||
2015 | Septiembre|Total nacional|GUISANTES|1.996,80|3.554,78|1,78|11,77|0,04|0,08||
2015 | Septiembre|Total nacional|JUDIA VERDE|2.635,54|3.672,51|1,39|11,02|0,06|0,08||
2015 | Septiembre|Total nacional|COLIFLOR|222,75|384,66|1,73|1,19|0|0,01||
2015 | Septiembre|Total nacional|PIMIENTOS|107,30|225,74|2,1|1,15|0|0,01||
2015 | Septiembre|Total nacional|BROCOLI|432,97|775,65|1,79|2,12|0,01|0,02||
2015 | Septiembre|Total nacional|MENESTRA|1.249,40|2.364,59|1,89|6,3|0,03|0,05||
2015 | Septiembre|Total nacional|OTR.VERD/HOR.CONG.|3.351,67|8.442,87|2,52|18,81|0,08|0,19||
2015 | Septiembre|Total nacional|FRUTAS CONGELADAS|46,27|212,82|4,6|0,38|0|0||
2015 | Octubre|Total nacional|GUISANTES|778,13|1.753,57|2,25|6,65|0,02|0,04||
2015 | Octubre|Total nacional|JUDIAS VERDES|995,26|1.468,81|1,48|4,82|0,02|0,03||
2015 | Octubre|Total nacional|PIMIENTOS|1.165,43|4.798,97|4,12|13,26|0,03|0,11||
2015 | Octubre|Total nacional|ESPARRAGOS|1.530,05|9.172,35|5,99|14|0,03|0,21||
2015 | Octubre|Total nacional|ALCACHOFAS|795,40|3.399,17|4,27|6,19|0,02|0,08||
2015 | Octubre|Total nacional|CHAMPIÑOSNES+SETAS|1.632,93|4.616,53|2,83|11,81|0,04|0,1||
2015 | Octubre|Total nacional|MAIZ DULCE|1.439,33|4.570,21|3,18|12,78|0,03|0,1||
2015 | Octubre|Total nacional|MENESTRA|382,98|673,96|1,76|2,17|0,01|0,02||
2015 | Octubre|Total nacional|TOMATES|21.080,62|28.023,45|1,33|57,26|0,47|0,63||
2015 | Octubre|Total nacional|TOMATE FRITO|15.097,98|21.081,45|1,4|47,27|0,34|0,47||
2015 | Octubre|Total nacional|TOMATE NATURAL|5.982,64|6.942,00|1,16|22,33|0,13|0,16||
2015 | Octubre|Total nacional|TOMATE N.ENTERO|696,13|925,82|1,33|3,49|0,02|0,02||
2015 | Octubre|Total nacional|TOMATE N.TRITUR.|5.286,51|6.016,19|1,14|20,17|0,12|0,13||
2015 | Octubre|Total nacional|OTRA VERD/HORT.CON|1.807,27|4.640,16|2,57|11,56|0,04|0,1||
2015 | Octubre|Total nacional|FRUTA EN CONSERVA|6.705,63|19.410,80|2,89|34,99|0,15|0,44||
2015 | Octubre|Total nacional|MERMELADAS,CONFIT.|2.592,66|8.925,33|3,44|21,88|0,06|0,2||
2015 | Octubre|Total nacional|FRUTA CONS/ALMIBAR|3.346,66|7.657,85|2,29|13,97|0,08|0,17||
2015 | Octubre|Total nacional|FRUTA ESCARCHADA|54,75|237,67|4,34|0,51|0|0,01||
2015 | Octubre|Total nacional|RESTO FRUTA CONSER|711,56|2.589,95|3,64|5,42|0,02|0,06||
2015 | Octubre|Total nacional|VERD./HORT.CONGELAD|12.452,15|23.609,15|1,9|38,72|0,28|0,53||
2015 | Octubre|Total nacional|ESPINACAS|1.358,77|2.125,77|1,56|7,73|0,03|0,05||
2015 | Octubre|Total nacional|GUISANTES|2.107,42|3.596,31|1,71|11,62|0,05|0,08||
2015 | Octubre|Total nacional|JUDIA VERDE|2.972,91|4.192,69|1,41|12,76|0,07|0,09||
2015 | Octubre|Total nacional|COLIFLOR|449,00|792,28|1,76|2,31|0,01|0,02||
2015 | Octubre|Total nacional|PIMIENTOS|136,01|286,30|2,1|1,24|0|0,01||
2015 | Octubre|Total nacional|BROCOLI|477,93|871,14|1,82|2,3|0,01|0,02||
2015 | Octubre|Total nacional|MENESTRA|1.425,48|2.555,48|1,79|7,31|0,03|0,06||
2015 | Octubre|Total nacional|OTR.VERD/HOR.CONG.|3.524,63|9.189,18|2,61|18,77|0,08|0,21||
2015 | Octubre|Total nacional|FRUTAS CONGELADAS|28,47|151,13|5,31|0,26|0|0||
2015 | Noviembre|Total nacional|GUISANTES|720,24|1.624,01|2,25|5,36|0,02|0,04||
2015 | Noviembre|Total nacional|JUDIAS VERDES|728,35|1.063,98|1,46|3,77|0,02|0,02||
2015 | Noviembre|Total nacional|PIMIENTOS|1.189,88|4.896,84|4,12|13,34|0,03|0,11||
2015 | Noviembre|Total nacional|ESPARRAGOS|1.571,11|9.315,32|5,93|13,39|0,04|0,21||
2015 | Noviembre|Total nacional|ALCACHOFAS|747,77|3.349,01|4,48|5,96|0,02|0,08||
2015 | Noviembre|Total nacional|CHAMPIÑOSNES+SETAS|1.545,36|4.440,31|2,87|11,53|0,03|0,1||
2015 | Noviembre|Total nacional|MAIZ DULCE|1.351,60|4.275,60|3,16|11,92|0,03|0,1||
2015 | Noviembre|Total nacional|MENESTRA|385,14|655,93|1,7|2,16|0,01|0,01||
2015 | Noviembre|Total nacional|TOMATES|19.755,56|26.560,56|1,34|56,17|0,44|0,6||
2015 | Noviembre|Total nacional|TOMATE FRITO|14.153,87|20.064,24|1,42|46,78|0,32|0,45||
2015 | Noviembre|Total nacional|TOMATE NATURAL|5.601,69|6.496,32|1,16|21,5|0,13|0,15||
2015 | Noviembre|Total nacional|TOMATE N.ENTERO|652,70|825,24|1,26|3|0,01|0,02||
2015 | Noviembre|Total nacional|TOMATE N.TRITUR.|4.948,99|5.671,08|1,15|19,62|0,11|0,13||
2015 | Noviembre|Total nacional|OTRA VERD/HORT.CON|1.780,67|4.707,94|2,64|11,3|0,04|0,11||
2015 | Noviembre|Total nacional|FRUTA EN CONSERVA|6.674,54|20.380,73|3,05|34,23|0,15|0,46||
2015 | Noviembre|Total nacional|MERMELADAS,CONFIT.|2.460,28|8.552,37|3,48|20,95|0,06|0,19||
2015 | Noviembre|Total nacional|FRUTA CONS/ALMIBAR|3.224,93|7.444,42|2,31|13,24|0,07|0,17||
2015 | Noviembre|Total nacional|FRUTA ESCARCHADA|147,69|1.290,96|8,74|1|0|0,03||
2015 | Noviembre|Total nacional|RESTO FRUTA CONSER|841,65|3.092,97|3,67|5,49|0,02|0,07||
2015 | Noviembre|Total nacional|VERD./HORT.CONGELAD|10.917,40|20.964,49|1,92|34,31|0,24|0,47||
2015 | Noviembre|Total nacional|ESPINACAS|1.148,90|1.803,63|1,57|7,27|0,03|0,04||
2015 | Noviembre|Total nacional|GUISANTES|2.040,93|3.438,33|1,68|11,03|0,05|0,08||
2015 | Noviembre|Total nacional|JUDIA VERDE|2.438,75|3.288,71|1,35|10,51|0,05|0,07||
2015 | Noviembre|Total nacional|COLIFLOR|328,74|575,00|1,75|1,57|0,01|0,01||
2015 | Noviembre|Total nacional|PIMIENTOS|139,73|298,07|2,13|1,19|0|0,01||
2015 | Noviembre|Total nacional|BROCOLI|458,41|803,51|1,75|2,43|0,01|0,02||
2015 | Noviembre|Total nacional|MENESTRA|1.197,43|2.121,51|1,77|5,41|0,03|0,05||
2015 | Noviembre|Total nacional|OTR.VERD/HOR.CONG.|3.164,51|8.635,71|2,73|16,33|0,07|0,19||
2015 | Noviembre|Total nacional|FRUTAS CONGELADAS|50,19|251,50|5,01|0,42|0|0,01||
2015 | Diciembre|Total nacional|GUISANTES|734,45|1.732,12|2,36|6,02|0,02|0,04||
2015 | Diciembre|Total nacional|JUDIAS VERDES|745,18|1.133,85|1,52|3,4|0,02|0,03||
2015 | Diciembre|Total nacional|PIMIENTOS|1.478,45|6.120,43|4,14|16,16|0,03|0,14||
2015 | Diciembre|Total nacional|ESPARRAGOS|2.535,82|15.203,49|6|19,49|0,06|0,34||
2015 | Diciembre|Total nacional|ALCACHOFAS|743,46|3.468,60|4,67|6,14|0,02|0,08||
2015 | Diciembre|Total nacional|CHAMPIÑOSNES+SETAS|1.685,66|4.821,95|2,86|12,58|0,04|0,11||
2015 | Diciembre|Total nacional|MAIZ DULCE|1.190,31|3.700,55|3,11|11,21|0,03|0,08||
2015 | Diciembre|Total nacional|MENESTRA|294,38|588,51|2|1,78|0,01|0,01||
2015 | Diciembre|Total nacional|TOMATES|19.251,10|26.251,72|1,36|56,9|0,43|0,59||
2015 | Diciembre|Total nacional|TOMATE FRITO|14.135,90|20.189,51|1,43|47,84|0,32|0,45||
2015 | Diciembre|Total nacional|TOMATE NATURAL|5.115,20|6.062,21|1,19|21,11|0,11|0,14||
2015 | Diciembre|Total nacional|TOMATE N.ENTERO|664,82|949,24|1,43|3,38|0,01|0,02||
2015 | Diciembre|Total nacional|TOMATE N.TRITUR.|4.450,38|5.112,98|1,15|18,91|0,1|0,11||
2015 | Diciembre|Total nacional|OTRA VERD/HORT.CON|1.719,73|4.603,19|2,68|11,13|0,04|0,1||
2015 | Diciembre|Total nacional|FRUTA EN CONSERVA|10.410,01|30.528,44|2,93|45,59|0,23|0,68||
2015 | Diciembre|Total nacional|MERMELADAS,CONFIT.|2.640,90|9.423,67|3,57|23,32|0,06|0,21||
2015 | Diciembre|Total nacional|FRUTA CONS/ALMIBAR|7.086,04|17.608,06|2,48|27,76|0,16|0,39||
2015 | Diciembre|Total nacional|FRUTA ESCARCHADA|171,00|1.512,38|8,84|2,41|0|0,03||
2015 | Diciembre|Total nacional|RESTO FRUTA CONSER|512,08|1.984,33|3,88|5,96|0,01|0,04||
2015 | Diciembre|Total nacional|VERD./HORT.CONGELAD|9.525,00|18.375,10|1,93|33,58|0,21|0,41||
2015 | Diciembre|Total nacional|ESPINACAS|915,61|1.443,03|1,58|5,79|0,02|0,03||
2015 | Diciembre|Total nacional|GUISANTES|2.034,98|3.476,75|1,71|11,76|0,05|0,08||
2015 | Diciembre|Total nacional|JUDIA VERDE|2.061,74|2.725,59|1,32|9,07|0,05|0,06||
2015 | Diciembre|Total nacional|COLIFLOR|202,08|313,61|1,55|1,06|0|0,01||
2015 | Diciembre|Total nacional|PIMIENTOS|106,29|229,30|2,16|1|0|0,01||
2015 | Diciembre|Total nacional|BROCOLI|328,43|554,69|1,69|1,83|0,01|0,01||
2015 | Diciembre|Total nacional|MENESTRA|874,67|1.524,59|1,74|4,38|0,02|0,03||
2015 | Diciembre|Total nacional|OTR.VERD/HOR.CONG.|3.001,19|8.107,54|2,7|17,37|0,07|0,18||
2015 | Diciembre|Total nacional|FRUTAS CONGELADAS|53,23|273,52|5,14|0,4|0|0,01||
2016 | Enero|Total nacional|GUISANTES|876,83|2.046,55|2,33|6,44|0,02|0,05||
2016 | Enero|Total nacional|JUDIAS VERDES|1.020,49|1.522,36|1,49|4,59|0,02|0,03||
2016 | Enero|Total nacional|PIMIENTOS|1.123,27|4.693,52|4,18|13,3|0,03|0,11||
2016 | Enero|Total nacional|ESPARRAGOS|1.526,42|8.544,31|5,6|13,44|0,03|0,19||
2016 | Enero|Total nacional|ALCACHOFAS|728,58|3.213,80|4,41|6|0,02|0,07||
2016 | Enero|Total nacional|CHAMPIÑOSNES+SETAS|1.600,01|4.520,68|2,83|11,56|0,04|0,1||
2016 | Enero|Total nacional|MAIZ DULCE|1.212,53|3.685,56|3,04|11,87|0,03|0,08||
2016 | Enero|Total nacional|MENESTRA|312,15|603,80|1,93|1,74|0,01|0,01||
2016 | Enero|Total nacional|TOMATES|21.370,67|28.000,94|1,31|57,44|0,49|0,64||
2016 | Enero|Total nacional|TOMATE FRITO|16.029,17|21.705,08|1,35|48,28|0,37|0,49||
2016 | Enero|Total nacional|TOMATE NATURAL|5.341,50|6.295,86|1,18|21,29|0,12|0,14||
2016 | Enero|Total nacional|TOMATE N.ENTERO|731,20|958,22|1,31|3,6|0,02|0,02||
2016 | Enero|Total nacional|TOMATE N.TRITUR.|4.610,30|5.337,64|1,16|19,03|0,11|0,12||
2016 | Enero|Total nacional|OTRA VERD/HORT.CON|1.780,45|4.743,65|2,66|11,48|0,04|0,11||
2016 | Enero|Total nacional|FRUTA EN CONSERVA|6.363,06|18.299,42|2,88|32,75|0,14|0,42||
2016 | Enero|Total nacional|MERMELADAS,CONFIT.|2.273,41|7.901,37|3,48|19,67|0,05|0,18||
2016 | Enero|Total nacional|FRUTA CONS/ALMIBAR|3.534,00|8.184,23|2,32|13,97|0,08|0,19||
2016 | Enero|Total nacional|FRUTA ESCARCHADA|58,95|470,46|7,98|1,01|0|0,01||
2016 | Enero|Total nacional|RESTO FRUTA CONSER|496,70|1.743,35|3,51|4,48|0,01|0,04||
2016 | Enero|Total nacional|VERD./HORT.CONGELAD|11.772,08|23.085,59|1,96|37,36|0,27|0,53||
2016 | Enero|Total nacional|ESPINACAS|1.237,95|1.956,81|1,58|7,31|0,03|0,04||
2016 | Enero|Total nacional|GUISANTES|2.274,94|3.794,37|1,67|12,22|0,05|0,09||
2016 | Enero|Total nacional|JUDIA VERDE|2.560,45|3.482,24|1,36|11,08|0,06|0,08||
2016 | Enero|Total nacional|COLIFLOR|326,99|589,64|1,8|1,75|0,01|0,01||
2016 | Enero|Total nacional|PIMIENTOS|117,03|252,41|2,16|1,12|0|0,01||
2016 | Enero|Total nacional|BROCOLI|477,00|813,26|1,7|2,22|0,01|0,02||
2016 | Enero|Total nacional|MENESTRA|1.418,94|2.456,28|1,73|6,43|0,03|0,06||
2016 | Enero|Total nacional|OTR.VERD/HOR.CONG.|3.358,78|9.740,58|2,9|18,19|0,08|0,22||
2016 | Enero|Total nacional|FRUTAS CONGELADAS|48,85|213,98|4,38|0,33|0|0||
2016 | Febrero|Total nacional|GUISANTES|749,00|1.731,02|2,31|5,92|0,02|0,04||
2016 | Febrero|Total nacional|JUDIAS VERDES|848,87|1.240,79|1,46|3,84|0,02|0,03||
2016 | Febrero|Total nacional|PIMIENTOS|1.067,76|4.375,03|4,1|11,98|0,02|0,1||
2016 | Febrero|Total nacional|ESPARRAGOS|1.585,48|8.974,97|5,66|13,4|0,04|0,2||
2016 | Febrero|Total nacional|ALCACHOFAS|758,46|3.206,01|4,23|5,51|0,02|0,07||
2016 | Febrero|Total nacional|CHAMPIÑOSNES+SETAS|1.559,53|4.346,57|2,79|11,42|0,04|0,1||
2016 | Febrero|Total nacional|MAIZ DULCE|1.241,73|3.841,20|3,09|11,4|0,03|0,09||
2016 | Febrero|Total nacional|MENESTRA|331,48|598,15|1,8|2,02|0,01|0,01||
2016 | Febrero|Total nacional|TOMATES|20.701,26|28.146,37|1,36|58,72|0,47|0,64||
2016 | Febrero|Total nacional|TOMATE FRITO|15.340,31|21.882,46|1,43|48,74|0,35|0,5||
2016 | Febrero|Total nacional|TOMATE NATURAL|5.360,95|6.263,91|1,17|21,76|0,12|0,14||
2016 | Febrero|Total nacional|TOMATE N.ENTERO|697,86|886,83|1,27|3,06|0,02|0,02||
2016 | Febrero|Total nacional|TOMATE N.TRITUR.|4.663,09|5.377,08|1,15|19,65|0,11|0,12||
2016 | Febrero|Total nacional|OTRA VERD/HORT.CON|1.670,91|4.281,07|2,56|11,65|0,04|0,1||
2016 | Febrero|Total nacional|FRUTA EN CONSERVA|6.066,31|17.949,27|2,96|33,17|0,14|0,41||
2016 | Febrero|Total nacional|MERMELADAS,CONFIT.|2.497,32|8.807,33|3,53|21,09|0,06|0,2||
2016 | Febrero|Total nacional|FRUTA CONS/ALMIBAR|3.005,06|7.039,42|2,34|12,71|0,07|0,16||
2016 | Febrero|Total nacional|FRUTA ESCARCHADA|45,40|245,67|5,41|0,73|0|0,01||
2016 | Febrero|Total nacional|RESTO FRUTA CONSER|518,53|1.856,85|3,58|4,69|0,01|0,04||
2016 | Febrero|Total nacional|VERD./HORT.CONGELAD|11.339,07|21.792,15|1,92|36,28|0,26|0,5||
2016 | Febrero|Total nacional|ESPINACAS|1.235,30|1.978,80|1,6|8,02|0,03|0,05||
2016 | Febrero|Total nacional|GUISANTES|2.254,09|3.779,10|1,68|11,63|0,05|0,09||
2016 | Febrero|Total nacional|JUDIA VERDE|2.590,87|3.575,05|1,38|11,27|0,06|0,08||
2016 | Febrero|Total nacional|COLIFLOR|302,71|559,05|1,85|1,55|0,01|0,01||
2016 | Febrero|Total nacional|PIMIENTOS|163,06|344,23|2,11|1,4|0|0,01||
2016 | Febrero|Total nacional|BROCOLI|374,05|670,29|1,79|1,99|0,01|0,02||
2016 | Febrero|Total nacional|MENESTRA|1.161,69|2.022,37|1,74|5,83|0,03|0,05||
2016 | Febrero|Total nacional|OTR.VERD/HOR.CONG.|3.257,29|8.863,28|2,72|17,35|0,07|0,2||
2016 | Febrero|Total nacional|FRUTAS CONGELADAS|30,17|147,99|4,9|0,27|0|0||
2016 | Marzo|Total nacional|GUISANTES|828,77|1.922,63|2,32|6,62|0,02|0,04||
2016 | Marzo|Total nacional|JUDIAS VERDES|869,55|1.293,40|1,49|4,17|0,02|0,03||
2016 | Marzo|Total nacional|PIMIENTOS|1.259,81|5.241,18|4,16|14,82|0,03|0,12||
2016 | Marzo|Total nacional|ESPARRAGOS|1.606,10|9.397,79|5,85|13,88|0,04|0,21||
2016 | Marzo|Total nacional|ALCACHOFAS|680,32|2.960,09|4,35|5,28|0,02|0,07||
2016 | Marzo|Total nacional|CHAMPIÑOSNES+SETAS|1.751,49|4.807,71|2,74|12,29|0,04|0,11||
2016 | Marzo|Total nacional|MAIZ DULCE|1.441,76|4.349,64|3,02|12,88|0,03|0,1||
2016 | Marzo|Total nacional|MENESTRA|369,29|675,49|1,83|2,28|0,01|0,02||
2016 | Marzo|Total nacional|TOMATES|21.071,61|28.391,67|1,35|59,07|0,48|0,65||
2016 | Marzo|Total nacional|TOMATE FRITO|15.198,69|21.755,21|1,43|48,7|0,35|0,5||
2016 | Marzo|Total nacional|TOMATE NATURAL|5.872,92|6.636,46|1,13|23,16|0,13|0,15||
2016 | Marzo|Total nacional|TOMATE N.ENTERO|784,52|966,48|1,23|3,75|0,02|0,02||
2016 | Marzo|Total nacional|TOMATE N.TRITUR.|5.088,40|5.669,97|1,11|20,52|0,12|0,13||
2016 | Marzo|Total nacional|OTRA VERD/HORT.CON|1.637,22|4.184,91|2,56|11,44|0,04|0,1||
2016 | Marzo|Total nacional|FRUTA EN CONSERVA|6.763,68|19.980,35|2,95|35,3|0,15|0,46||
2016 | Marzo|Total nacional|MERMELADAS,CONFIT.|2.732,82|9.414,96|3,45|22,05|0,06|0,21||
2016 | Marzo|Total nacional|FRUTA CONS/ALMIBAR|3.363,55|7.846,48|2,33|13,72|0,08|0,18||
2016 | Marzo|Total nacional|FRUTA ESCARCHADA|92,20|649,07|7,04|1,31|0|0,01||
