Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2014 | Mayo|Total nacional|CEBOLLAS|30.330,91|31.259,01|1,03|70,15|0,68|0,7||
2014 | Mayo|Total nacional|AJOS|3.312,71|11.828,25|3,57|41,2|0,07|0,26||
2014 | Mayo|Total nacional|COLES|5.295,83|5.340,48|1,01|17,48|0,12|0,12||
2014 | Mayo|Total nacional|PEPINOS|11.174,50|11.023,98|0,99|42,92|0,25|0,25||
2014 | Mayo|Total nacional|JUDIAS VERDES|9.712,52|21.327,59|2,2|41,58|0,22|0,48||
2014 | Mayo|Total nacional|PIMIENTOS|20.549,72|29.422,62|1,43|71,52|0,46|0,66||
2014 | Mayo|Total nacional|CHAMPIÑONES+O.SETAS|5.091,38|16.997,05|3,34|37,81|0,11|0,38||
2014 | Mayo|Total nacional|LECHUGA/ESC./ENDIVIA|18.467,73|34.604,39|1,87|61,9|0,41|0,77||
2014 | Mayo|Total nacional|ESPARRAGOS|5.949,33|11.230,35|1,89|18,94|0,13|0,25||
2014 | Mayo|Total nacional|VERDURAS DE HOJA|5.898,61|12.703,82|2,15|24,74|0,13|0,28||
2014 | Mayo|Total nacional|BERENJENAS|5.181,10|6.192,18|1,2|30,55|0,12|0,14||
2014 | Mayo|Total nacional|ZANAHORIAS|14.409,65|12.773,32|0,89|59,35|0,32|0,28||
2014 | Mayo|Total nacional|CALABACINES|16.515,50|15.851,43|0,96|53,73|0,37|0,35||
2014 | Mayo|Total nacional|OTR.HORTALIZAS/VERD.|39.292,23|74.563,25|1,9|76,47|0,88|1,66||
2014 | Mayo|Total nacional|VERD./HORT. IV GAMA|11.084,29|33.630,57|3,03|46,03|0,25|0,75||
2014 | Mayo|Total nacional|VERD./HORT. ECOLOGIC|25.164,35|42.600,64|1,69|22,96|0,56|0,95||
2014 | Junio|Total nacional|TOTAL PATATAS|119.407,53|87.017,66|0,73|80,45|2,66|1,94||
2014 | Junio|Total nacional|PATATAS FRESCAS|91.163,94|57.612,90|0,63|68,38|2,03|1,29||
2014 | Junio|Total nacional|PATATAS CONGELADAS|3.421,86|4.241,17|1,24|11,14|0,08|0,09||
2014 | Junio|Total nacional|PATATAS PROCESADAS|4.964,35|25.163,59|5,07|45,54|0,11|0,56||
2014 | Junio|Total nacional|T.HORTALIZAS FRESCAS|235.424,94|341.984,94|1,45|96,21|5,25|7,63||
2014 | Junio|Total nacional|TOMATES|62.074,58|76.580,60|1,23|83,99|1,38|1,71||
2014 | Junio|Total nacional|CEBOLLAS|30.319,38|29.171,73|0,96|66,57|0,68|0,65||
2014 | Junio|Total nacional|AJOS|4.800,29|15.740,45|3,28|36,61|0,11|0,35||
2014 | Junio|Total nacional|COLES|5.572,52|5.343,91|0,96|15,47|0,12|0,12||
2014 | Junio|Total nacional|PEPINOS|13.480,92|13.012,54|0,97|49,32|0,3|0,29||
2014 | Junio|Total nacional|JUDIAS VERDES|10.225,90|23.074,62|2,26|38,07|0,23|0,51||
2014 | Junio|Total nacional|PIMIENTOS|18.313,26|28.489,14|1,56|67,89|0,41|0,64||
2014 | Junio|Total nacional|CHAMPIÑONES+O.SETAS|3.995,69|13.079,44|3,27|33,79|0,09|0,29||
2014 | Junio|Total nacional|LECHUGA/ESC./ENDIVIA|17.968,61|32.827,05|1,83|61,1|0,4|0,73||
2014 | Junio|Total nacional|ESPARRAGOS|2.980,02|5.359,70|1,8|9,99|0,07|0,12||
2014 | Junio|Total nacional|VERDURAS DE HOJA|4.521,26|10.367,30|2,29|21,68|0,1|0,23||
2014 | Junio|Total nacional|BERENJENAS|5.675,37|6.641,41|1,17|31,2|0,13|0,15||
2014 | Junio|Total nacional|ZANAHORIAS|12.337,49|11.050,93|0,9|54,06|0,28|0,25||
2014 | Junio|Total nacional|CALABACINES|15.977,01|16.293,55|1,02|49,94|0,36|0,36||
2014 | Junio|Total nacional|OTR.HORTALIZAS/VERD.|27.182,64|54.952,57|2,02|70,85|0,61|1,23||
2014 | Junio|Total nacional|VERD./HORT. IV GAMA|11.565,43|30.323,59|2,62|44,32|0,26|0,68||
2014 | Junio|Total nacional|VERD./HORT. ECOLOGIC|31.198,98|50.997,77|1,63|22,04|0,7|1,14||
2014 | Julio|Total nacional|TOTAL PATATAS|119.468,99|85.932,74|0,72|76,62|2,67|1,92||
2014 | Julio|Total nacional|PATATAS FRESCAS|90.941,46|55.799,74|0,61|62,49|2,03|1,24||
2014 | Julio|Total nacional|PATATAS CONGELADAS|3.354,22|3.872,34|1,15|10,71|0,07|0,09||
2014 | Julio|Total nacional|PATATAS PROCESADAS|5.034,66|26.260,66|5,22|47,33|0,11|0,59||
2014 | Julio|Total nacional|T.HORTALIZAS FRESCAS|239.029,84|358.626,16|1,5|95,02|5,33|8||
2014 | Julio|Total nacional|TOMATES|69.244,94|86.504,50|1,25|81,58|1,54|1,93||
2014 | Julio|Total nacional|CEBOLLAS|27.409,75|28.123,30|1,03|64,93|0,61|0,63||
2014 | Julio|Total nacional|AJOS|4.880,41|15.729,38|3,22|35,87|0,11|0,35||
2014 | Julio|Total nacional|COLES|4.943,98|4.849,34|0,98|12,63|0,11|0,11||
2014 | Julio|Total nacional|PEPINOS|15.445,66|15.706,00|1,02|50,82|0,34|0,35||
2014 | Julio|Total nacional|JUDIAS VERDES|12.072,77|30.652,53|2,54|35,81|0,27|0,68||
2014 | Julio|Total nacional|PIMIENTOS|20.664,53|32.925,05|1,59|67,41|0,46|0,73||
2014 | Julio|Total nacional|CHAMPIÑONES+O.SETAS|3.501,51|12.106,57|3,46|32,03|0,08|0,27||
2014 | Julio|Total nacional|LECHUGA/ESC./ENDIVIA|19.032,27|35.409,59|1,86|59,03|0,42|0,79||
2014 | Julio|Total nacional|ESPARRAGOS|1.222,37|2.672,81|2,19|5,75|0,03|0,06||
2014 | Julio|Total nacional|VERDURAS DE HOJA|3.862,95|8.597,72|2,23|18,76|0,09|0,19||
2014 | Julio|Total nacional|BERENJENAS|6.890,78|8.487,40|1,23|28,04|0,15|0,19||
2014 | Julio|Total nacional|ZANAHORIAS|12.427,13|10.863,96|0,87|52,12|0,28|0,24||
2014 | Julio|Total nacional|CALABACINES|15.400,62|18.339,26|1,19|44,29|0,34|0,41||
2014 | Julio|Total nacional|OTR.HORTALIZAS/VERD.|22.030,17|47.658,75|2,16|64,62|0,49|1,06||
2014 | Julio|Total nacional|VERD./HORT. IV GAMA|9.831,20|29.554,62|3,01|43,4|0,22|0,66||
2014 | Julio|Total nacional|VERD./HORT. ECOLOGIC|41.505,96|69.708,66|1,68|21,91|0,93|1,56||
2014 | Agosto|Total nacional|TOTAL PATATAS|104.566,20|75.639,23|0,72|72,01|2,33|1,69||
2014 | Agosto|Total nacional|PATATAS FRESCAS|77.520,24|47.637,94|0,61|58,14|1,73|1,06||
2014 | Agosto|Total nacional|PATATAS CONGELADAS|3.309,69|3.804,56|1,15|10,21|0,07|0,08||
2014 | Agosto|Total nacional|PATATAS PROCESADAS|4.747,25|24.196,73|5,1|44,06|0,11|0,54||
2014 | Agosto|Total nacional|T.HORTALIZAS FRESCAS|232.330,11|338.763,37|1,46|91,26|5,18|7,56||
2014 | Agosto|Total nacional|TOMATES|69.765,70|82.012,47|1,18|74,08|1,56|1,83||
2014 | Agosto|Total nacional|CEBOLLAS|29.405,96|29.998,15|1,02|59,06|0,66|0,67||
2014 | Agosto|Total nacional|AJOS|4.214,46|13.581,07|3,22|31,26|0,09|0,3||
2014 | Agosto|Total nacional|COLES|4.489,84|4.299,10|0,96|10,63|0,1|0,1||
2014 | Agosto|Total nacional|PEPINOS|13.687,63|14.633,44|1,07|42,92|0,31|0,33||
2014 | Agosto|Total nacional|JUDIAS VERDES|12.045,00|31.555,56|2,62|28,69|0,27|0,7||
2014 | Agosto|Total nacional|PIMIENTOS|22.772,88|32.463,59|1,43|63,34|0,51|0,72||
2014 | Agosto|Total nacional|CHAMPIÑONES+O.SETAS|3.367,29|11.438,56|3,4|29,05|0,08|0,26||
2014 | Agosto|Total nacional|LECHUGA/ESC./ENDIVIA|15.850,21|30.685,63|1,94|54,87|0,35|0,68||
2014 | Agosto|Total nacional|ESPARRAGOS|880,13|1.783,24|2,03|3,88|0,02|0,04||
2014 | Agosto|Total nacional|VERDURAS DE HOJA|3.058,91|7.231,88|2,36|16,14|0,07|0,16||
2014 | Agosto|Total nacional|BERENJENAS|7.523,19|9.908,71|1,32|26,44|0,17|0,22||
2014 | Agosto|Total nacional|ZANAHORIAS|12.269,11|11.119,07|0,91|50,2|0,27|0,25||
2014 | Agosto|Total nacional|CALABACINES|14.046,88|17.205,47|1,22|39,06|0,31|0,38||
2014 | Agosto|Total nacional|OTR.HORTALIZAS/VERD.|18.952,92|40.847,42|2,16|58,97|0,42|0,91||
2014 | Agosto|Total nacional|VERD./HORT. IV GAMA|8.644,81|26.188,04|3,03|40,39|0,19|0,58||
2014 | Agosto|Total nacional|VERD./HORT. ECOLOGIC|56.250,19|89.833,99|1,6|20,01|1,25|2||
2014 | Septiembre|Total nacional|TOTAL PATATAS|109.110,05|74.041,83|0,68|75,92|2,43|1,65||
2014 | Septiembre|Total nacional|PATATAS FRESCAS|83.207,34|47.679,70|0,57|63,24|1,86|1,06||
2014 | Septiembre|Total nacional|PATATAS CONGELADAS|3.161,93|3.724,94|1,18|9,97|0,07|0,08||
2014 | Septiembre|Total nacional|PATATAS PROCESADAS|4.548,15|22.637,19|4,98|43,17|0,1|0,51||
2014 | Septiembre|Total nacional|T.HORTALIZAS FRESCAS|246.458,23|383.747,70|1,56|95,21|5,5|8,56||
2014 | Septiembre|Total nacional|TOMATES|65.552,26|88.527,09|1,35|76,98|1,46|1,97||
2014 | Septiembre|Total nacional|CEBOLLAS|31.159,07|32.702,40|1,05|63,35|0,7|0,73||
2014 | Septiembre|Total nacional|AJOS|3.127,49|11.024,51|3,53|33,19|0,07|0,25||
2014 | Septiembre|Total nacional|COLES|5.689,38|5.495,60|0,97|16,8|0,13|0,12||
2014 | Septiembre|Total nacional|PEPINOS|11.437,06|14.997,00|1,31|40,73|0,26|0,33||
2014 | Septiembre|Total nacional|JUDIAS VERDES|10.817,86|30.042,06|2,78|34,28|0,24|0,67||
2014 | Septiembre|Total nacional|PIMIENTOS|26.163,37|36.323,16|1,39|64,23|0,58|0,81||
2014 | Septiembre|Total nacional|CHAMPIÑONES+O.SETAS|3.953,38|15.142,22|3,83|34,43|0,09|0,34||
2014 | Septiembre|Total nacional|LECHUGA/ESC./ENDIVIA|16.255,61|32.136,49|1,98|59,01|0,36|0,72||
2014 | Septiembre|Total nacional|ESPARRAGOS|1.796,44|3.157,19|1,76|5,91|0,04|0,07||
2014 | Septiembre|Total nacional|VERDURAS DE HOJA|4.668,15|9.084,73|1,95|21,78|0,1|0,2||
2014 | Septiembre|Total nacional|BERENJENAS|8.698,61|11.999,71|1,38|30,11|0,19|0,27||
2014 | Septiembre|Total nacional|ZANAHORIAS|14.111,00|12.430,17|0,88|57,21|0,31|0,28||
2014 | Septiembre|Total nacional|CALABACINES|15.098,38|22.736,55|1,51|45,59|0,34|0,51||
2014 | Septiembre|Total nacional|OTR.HORTALIZAS/VERD.|27.930,18|57.948,82|2,07|68,52|0,62|1,29||
2014 | Septiembre|Total nacional|VERD./HORT. IV GAMA|10.480,63|30.159,00|2,88|45,07|0,23|0,67||
2014 | Septiembre|Total nacional|VERD./HORT. ECOLOGIC|57.637,04|93.854,89|1,63|21,44|1,29|2,09||
2014 | Octubre|Total nacional|TOTAL PATATAS|116.672,28|78.528,25|0,67|77,84|2,6|1,75||
2014 | Octubre|Total nacional|PATATAS FRESCAS|89.592,99|51.104,28|0,57|64,17|2|1,14||
2014 | Octubre|Total nacional|PATATAS CONGELADAS|3.288,56|3.928,37|1,19|10,01|0,07|0,09||
2014 | Octubre|Total nacional|PATATAS PROCESADAS|4.758,15|23.495,60|4,94|44,38|0,11|0,52||
2014 | Octubre|Total nacional|T.HORTALIZAS FRESCAS|238.011,99|399.947,77|1,68|96,34|5,31|8,92||
2014 | Octubre|Total nacional|TOMATES|53.563,16|83.266,17|1,55|76,74|1,19|1,86||
2014 | Octubre|Total nacional|CEBOLLAS|28.669,01|27.677,39|0,97|64,82|0,64|0,62||
2014 | Octubre|Total nacional|AJOS|3.185,87|11.301,03|3,55|37,31|0,07|0,25||
2014 | Octubre|Total nacional|COLES|7.769,81|7.709,02|0,99|20,35|0,17|0,17||
2014 | Octubre|Total nacional|PEPINOS|7.792,07|10.796,44|1,39|32,41|0,17|0,24||
2014 | Octubre|Total nacional|JUDIAS VERDES|9.767,72|25.811,60|2,64|36,48|0,22|0,58||
2014 | Octubre|Total nacional|PIMIENTOS|22.445,21|34.895,53|1,55|60,27|0,5|0,78||
2014 | Octubre|Total nacional|CHAMPIÑONES+O.SETAS|6.050,50|29.783,84|4,92|40,74|0,13|0,66||
2014 | Octubre|Total nacional|LECHUGA/ESC./ENDIVIA|16.825,68|32.977,54|1,96|59,35|0,38|0,74||
2014 | Octubre|Total nacional|ESPARRAGOS|1.906,96|3.640,28|1,91|6,68|0,04|0,08||
2014 | Octubre|Total nacional|VERDURAS DE HOJA|5.733,57|11.910,84|2,08|25,5|0,13|0,27||
2014 | Octubre|Total nacional|BERENJENAS|7.464,79|9.654,46|1,29|31,16|0,17|0,22||
2014 | Octubre|Total nacional|ZANAHORIAS|14.462,21|12.497,97|0,86|58,55|0,32|0,28||
2014 | Octubre|Total nacional|CALABACINES|14.253,15|20.849,14|1,46|46,1|0,32|0,47||
2014 | Octubre|Total nacional|OTR.HORTALIZAS/VERD.|38.122,28|77.176,52|2,02|76,46|0,85|1,72||
2014 | Octubre|Total nacional|VERD./HORT. IV GAMA|11.832,16|35.050,29|2,96|46,4|0,26|0,78||
2014 | Octubre|Total nacional|VERD./HORT. ECOLOGIC|38.701,50|75.059,20|1,94|20,58|0,86|1,67||
2014 | Noviembre|Total nacional|TOTAL PATATAS|109.948,36|74.056,94|0,67|76,88|2,45|1,65||
2014 | Noviembre|Total nacional|PATATAS FRESCAS|83.092,44|46.680,27|0,56|63,88|1,85|1,04||
2014 | Noviembre|Total nacional|PATATAS CONGELADAS|3.531,26|4.184,94|1,19|10,26|0,08|0,09||
2014 | Noviembre|Total nacional|PATATAS PROCESADAS|4.664,93|23.191,73|4,97|42,91|0,1|0,52||
2014 | Noviembre|Total nacional|T.HORTALIZAS FRESCAS|218.813,80|361.454,05|1,65|96,34|4,88|8,06||
2014 | Noviembre|Total nacional|TOMATES|44.117,16|68.322,59|1,55|77,03|0,98|1,52||
2014 | Noviembre|Total nacional|CEBOLLAS|27.775,06|25.889,09|0,93|63,47|0,62|0,58||
2014 | Noviembre|Total nacional|AJOS|3.805,28|12.721,64|3,34|36,93|0,08|0,28||
2014 | Noviembre|Total nacional|COLES|8.171,13|8.339,18|1,02|22,86|0,18|0,19||
2014 | Noviembre|Total nacional|PEPINOS|5.474,67|7.471,50|1,36|23,14|0,12|0,17||
2014 | Noviembre|Total nacional|JUDIAS VERDES|6.982,17|19.291,92|2,76|32,64|0,16|0,43||
2014 | Noviembre|Total nacional|PIMIENTOS|16.983,43|25.424,20|1,5|60,13|0,38|0,57||
2014 | Noviembre|Total nacional|CHAMPIÑONES+O.SETAS|6.746,80|30.244,51|4,48|40,36|0,15|0,67||
2014 | Noviembre|Total nacional|LECHUGA/ESC./ENDIVIA|16.078,10|36.702,16|2,28|62,22|0,36|0,82||
2014 | Noviembre|Total nacional|ESPARRAGOS|1.767,70|3.457,02|1,96|6,65|0,04|0,08||
2014 | Noviembre|Total nacional|VERDURAS DE HOJA|5.645,38|11.316,44|2|24,92|0,13|0,25||
2014 | Noviembre|Total nacional|BERENJENAS|6.952,53|8.071,94|1,16|31,69|0,16|0,18||
2014 | Noviembre|Total nacional|ZANAHORIAS|13.692,81|11.389,50|0,83|58,1|0,31|0,25||
2014 | Noviembre|Total nacional|CALABACINES|13.803,52|17.252,65|1,25|48,73|0,31|0,38||
2014 | Noviembre|Total nacional|OTR.HORTALIZAS/VERD.|40.818,06|75.559,71|1,85|75,98|0,91|1,69||
2014 | Noviembre|Total nacional|VERD./HORT. IV GAMA|10.908,79|32.746,15|3|45,36|0,24|0,73||
2014 | Noviembre|Total nacional|VERD./HORT. ECOLOGIC|29.001,00|54.096,35|1,87|23,26|0,65|1,21||
2014 | Diciembre|Total nacional|TOTAL PATATAS|113.630,52|81.031,05|0,71|79,04|2,54|1,81||
2014 | Diciembre|Total nacional|PATATAS FRESCAS|82.444,58|48.920,35|0,59|64,89|1,84|1,09||
2014 | Diciembre|Total nacional|PATATAS CONGELADAS|3.542,27|4.318,84|1,22|11,31|0,08|0,1||
2014 | Diciembre|Total nacional|PATATAS PROCESADAS|5.528,73|27.791,86|5,03|48,99|0,12|0,62||
2014 | Diciembre|Total nacional|T.HORTALIZAS FRESCAS|196.020,56|320.483,21|1,63|95,73|4,37|7,15||
2014 | Diciembre|Total nacional|TOMATES|38.350,87|56.061,90|1,46|75,11|0,86|1,25||
2014 | Diciembre|Total nacional|CEBOLLAS|26.090,43|25.473,56|0,98|65,43|0,58|0,57||
2014 | Diciembre|Total nacional|AJOS|2.947,13|11.200,50|3,8|39,09|0,07|0,25||
2014 | Diciembre|Total nacional|COLES|7.903,09|8.163,95|1,03|24,23|0,18|0,18||
2014 | Diciembre|Total nacional|PEPINOS|4.142,50|5.504,04|1,33|20,48|0,09|0,12||
2014 | Diciembre|Total nacional|JUDIAS VERDES|5.996,90|17.489,85|2,92|30,33|0,13|0,39||
2014 | Diciembre|Total nacional|PIMIENTOS|14.495,62|22.053,64|1,52|59,36|0,32|0,49||
2014 | Diciembre|Total nacional|CHAMPIÑONES+O.SETAS|5.661,68|21.602,82|3,82|39,21|0,13|0,48||
2014 | Diciembre|Total nacional|LECHUGA/ESC./ENDIVIA|15.378,39|35.815,66|2,33|62,51|0,34|0,8||
2014 | Diciembre|Total nacional|ESPARRAGOS|1.624,64|3.527,98|2,17|6,19|0,04|0,08||
2014 | Diciembre|Total nacional|VERDURAS DE HOJA|4.603,32|9.393,92|2,04|22,69|0,1|0,21||
2014 | Diciembre|Total nacional|BERENJENAS|4.503,49|5.714,82|1,27|24,97|0,1|0,13||
2014 | Diciembre|Total nacional|ZANAHORIAS|12.303,47|10.519,69|0,86|56,12|0,27|0,23||
