CCAA,Mes,CasosConfirmados,Fallecidos,Year,Producto,Volumen (miles de kg),Penetración (%),TasaMortalidad
Valencia,4.0,280758.0,27657.0,2020.0,VERD./HORT. IV GAMA,3642.96,73.42,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,PUERRO,526.15,34.37,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,T.FRUTAS FRESCAS,40903.42,97.32,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,NARANJAS,10224.97,56.2,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,MANDARINAS,1794.68,37.14,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,LIMONES,1371.01,43.35,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,PLATANOS,8324.1,90.21,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,MANZANAS,5751.77,77.06,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,PERAS,2869.13,58.29,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,MELOCOTONES,29.33,2.13,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,NECTARINAS,86.62,5.41,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,ALBARICOQUES,38.83,3.64,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,FRESAS/FRESON,4036.08,72.4,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,MELON,846.5,14.01,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,SANDIA,788.18,10.03,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,CIRUELAS,148.59,7.82,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,CEREZAS,7.84,0.35,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,UVAS,356.95,16.0,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,KIWI,1285.92,40.01,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,AGUACATE,786.23,38.21,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,PIÑA,946.43,19.91,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,OTRAS FRUTAS FRESCAS,1210.29,34.91,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,POMELO,110.38,2.17,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,CHIRIMOYA,1.68,0.17,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,MANGO,319.22,13.56,0.09851
Valencia,4.0,280758.0,27657.0,2020.0,FRUTAS IV GAMA,1709.83,31.84,0.09851
Valencia,5.0,335610.0,35812.0,2020.0,TOTAL PATATAS,13301.21,84.52,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PATATAS FRESCAS,9326.25,76.1,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PATATAS CONGELADAS,406.9,11.71,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PATATAS PROCESADAS,713.61,56.54,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PATATAS FRITAS,640.0,55.4,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,T.HORTALIZAS FRESCAS,31178.76,98.0,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,TOMATES,7048.91,87.77,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,CEBOLLAS,3720.33,75.57,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,AJOS,268.67,37.08,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,COLES,552.08,19.65,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PEPINOS,1319.05,52.22,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,JUDIAS VERDES,712.26,31.43,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PIMIENTOS,2731.59,81.08,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,CHAMPIÑONES+O.SETAS,845.46,55.29,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,LECHUGA/ESC./ENDIVIA,2034.71,71.55,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,ESPARRAGOS,475.24,21.43,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,VERDURAS DE HOJA,770.05,33.99,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,BERENJENAS,1294.27,53.87,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,ZANAHORIAS,2041.07,62.08,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,CALABACINES,2141.85,65.05,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,OTR.HORTALIZAS/VERD.,5223.23,84.2,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,BROCOLI,536.94,21.78,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,ALCACHOFAS,1473.41,43.62,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,APIO,285.27,14.63,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,COLIFLOR,238.53,11.1,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,VERD./HORT. IV GAMA,3508.12,71.61,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PUERRO,430.22,34.33,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,T.FRUTAS FRESCAS,42950.04,97.24,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,NARANJAS,7945.03,51.05,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,MANDARINAS,361.07,14.62,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,LIMONES,1064.01,41.02,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PLATANOS,7522.41,88.23,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,MANZANAS,4797.49,74.94,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PERAS,2239.59,53.61,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,MELOCOTONES,976.12,31.54,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,NECTARINAS,456.16,15.81,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,ALBARICOQUES,1093.43,37.53,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,FRESAS/FRESON,2502.33,62.79,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,MELON,2288.25,28.09,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,SANDIA,5352.88,36.99,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,CIRUELAS,184.2,13.5,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,CEREZAS,682.5,25.22,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,UVAS,409.78,16.15,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,KIWI,1352.83,41.75,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,AGUACATE,670.98,34.34,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,PIÑA,952.61,18.46,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,OTRAS FRUTAS FRESCAS,2098.38,48.03,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,POMELO,101.16,1.89,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,MANGO,282.05,11.89,0.10671
Valencia,5.0,335610.0,35812.0,2020.0,FRUTAS IV GAMA,1567.93,26.15,0.10671
Valencia,6.0,45224.0,5788.0,2020.0,TOTAL PATATAS,11587.95,83.79,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PATATAS FRESCAS,7909.42,72.53,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PATATAS CONGELADAS,380.8,11.02,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PATATAS PROCESADAS,659.55,54.33,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PATATAS FRITAS,576.57,53.39,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,T.HORTALIZAS FRESCAS,25467.64,97.05,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,TOMATES,6352.94,85.48,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,CEBOLLAS,3098.52,64.71,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,AJOS,202.63,27.46,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,COLES,336.06,13.52,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PEPINOS,1533.98,53.9,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,JUDIAS VERDES,617.25,34.16,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PIMIENTOS,2307.62,68.41,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,CHAMPIÑONES+O.SETAS,648.59,43.98,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,LECHUGA/ESC./ENDIVIA,2073.4,73.67,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,ESPARRAGOS,270.39,14.3,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,VERDURAS DE HOJA,433.69,27.53,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,BERENJENAS,1259.78,48.03,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,ZANAHORIAS,1707.97,54.61,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,CALABACINES,1711.29,57.76,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,OTR.HORTALIZAS/VERD.,2913.52,76.79,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,BROCOLI,353.21,18.72,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,ALCACHOFAS,421.76,20.36,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,APIO,183.13,10.36,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,COLIFLOR,156.18,7.78,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,VERD./HORT. IV GAMA,2557.29,69.8,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PUERRO,314.92,26.6,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,T.FRUTAS FRESCAS,43709.98,95.94,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,NARANJAS,3572.78,32.39,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,MANDARINAS,31.67,1.09,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,LIMONES,1055.88,39.8,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PLATANOS,5748.93,79.82,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,MANZANAS,3406.75,60.66,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PERAS,1518.86,39.78,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,MELOCOTONES,2484.28,48.76,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,NECTARINAS,1198.51,33.72,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,ALBARICOQUES,1349.13,33.56,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,FRESAS/FRESON,458.6,22.16,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,MELON,4562.63,52.89,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,SANDIA,10341.93,59.35,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,CIRUELAS,645.24,25.07,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,CEREZAS,2281.03,51.85,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,UVAS,158.34,10.43,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,KIWI,881.71,33.83,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,AGUACATE,795.02,39.26,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,PIÑA,917.49,18.87,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,OTRAS FRUTAS FRESCAS,2301.21,50.99,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,POMELO,202.67,5.07,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,MANGO,193.14,9.15,0.12799
Valencia,6.0,45224.0,5788.0,2020.0,FRUTAS IV GAMA,1854.7,27.41,0.12799
Extremadura,3.0,3332.0,289.0,2020.0,TOTAL PATATAS,2686.11,83.57,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PATATAS FRESCAS,1843.49,75.04,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PATATAS CONGELADAS,129.6,14.05,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PATATAS PROCESADAS,142.6,58.28,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PATATAS FRITAS,126.82,58.56,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,T.HORTALIZAS FRESCAS,5363.75,96.29,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,TOMATES,1156.19,82.2,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,CEBOLLAS,683.28,77.16,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,AJOS,103.04,46.35,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,COLES,95.87,19.68,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PEPINOS,175.21,31.64,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,JUDIAS VERDES,95.18,28.62,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PIMIENTOS,474.06,76.18,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,CHAMPIÑONES+O.SETAS,120.98,42.48,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,LECHUGA/ESC./ENDIVIA,403.72,71.0,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,ESPARRAGOS,114.22,15.17,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,VERDURAS DE HOJA,115.37,27.19,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,BERENJENAS,122.55,28.99,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,ZANAHORIAS,363.2,58.83,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,CALABACINES,488.53,64.4,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,OTR.HORTALIZAS/VERD.,852.35,67.59,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,BROCOLI,73.76,13.16,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,ALCACHOFAS,173.04,24.37,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,APIO,18.66,6.04,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,COLIFLOR,72.04,14.56,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,VERD./HORT. IV GAMA,664.73,66.22,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PUERRO,116.36,30.58,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,T.FRUTAS FRESCAS,8204.31,96.4,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,NARANJAS,2544.49,62.52,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,MANDARINAS,647.04,62.32,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,LIMONES,135.77,22.95,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PLATANOS,1655.69,89.5,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,MANZANAS,1009.79,73.0,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PERAS,636.64,63.96,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,MELOCOTONES,6.89,1.86,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,NECTARINAS,104.11,1.66,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,ALBARICOQUES,2.28,0.53,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,FRESAS/FRESON,588.62,59.87,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,MELON,70.38,6.0,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,SANDIA,60.3,4.84,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,CIRUELAS,25.3,7.55,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,UVAS,63.69,13.43,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,KIWI,300.36,42.29,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,AGUACATE,119.01,31.9,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,PIÑA,68.13,10.76,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,OTRAS FRUTAS FRESCAS,165.8,33.15,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,POMELO,18.91,5.01,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,MANGO,95.33,18.1,0.08673
Extremadura,3.0,3332.0,289.0,2020.0,FRUTAS IV GAMA,645.96,20.48,0.08673
Extremadura,4.0,80156.0,9834.0,2020.0,TOTAL PATATAS,3640.84,88.66,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PATATAS FRESCAS,2567.1,83.92,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PATATAS CONGELADAS,121.23,17.15,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PATATAS PROCESADAS,190.5,57.43,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PATATAS FRITAS,179.31,55.99,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,T.HORTALIZAS FRESCAS,6295.86,97.49,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,TOMATES,1367.73,83.15,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,CEBOLLAS,789.4,81.2,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,AJOS,89.52,45.73,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,COLES,192.15,22.15,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PEPINOS,143.66,31.56,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,JUDIAS VERDES,108.44,23.76,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PIMIENTOS,560.9,69.63,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,CHAMPIÑONES+O.SETAS,109.72,33.03,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,LECHUGA/ESC./ENDIVIA,561.61,66.34,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,ESPARRAGOS,78.62,10.86,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,VERDURAS DE HOJA,247.21,37.5,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,BERENJENAS,125.43,27.53,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,ZANAHORIAS,402.74,63.82,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,CALABACINES,521.44,63.54,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,OTR.HORTALIZAS/VERD.,997.3,73.3,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,BROCOLI,125.66,17.79,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,ALCACHOFAS,157.21,27.88,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,APIO,41.72,15.14,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,COLIFLOR,57.01,10.52,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,VERD./HORT. IV GAMA,685.35,67.47,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PUERRO,95.27,35.34,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,T.FRUTAS FRESCAS,9514.63,97.4,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,NARANJAS,3016.24,72.87,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,MANDARINAS,463.21,39.76,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,LIMONES,158.9,33.77,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PLATANOS,1728.17,90.94,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,MANZANAS,1301.7,79.7,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PERAS,708.58,58.83,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,MELOCOTONES,23.6,5.27,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,NECTARINAS,36.1,9.23,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,ALBARICOQUES,19.36,6.41,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,FRESAS/FRESON,700.33,66.24,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,MELON,133.46,13.23,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,SANDIA,210.75,10.94,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,CIRUELAS,32.22,10.13,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,CEREZAS,16.12,1.97,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,UVAS,57.46,12.23,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,KIWI,458.75,54.56,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,AGUACATE,104.18,29.75,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,PIÑA,143.23,18.7,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,OTRAS FRUTAS FRESCAS,202.25,27.65,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,POMELO,11.32,2.79,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,MANGO,24.08,7.71,0.12269
Extremadura,4.0,80156.0,9834.0,2020.0,FRUTAS IV GAMA,422.89,35.2,0.12269
Extremadura,5.0,90463.0,15176.0,2020.0,TOTAL PATATAS,3023.47,77.06,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PATATAS FRESCAS,2078.66,67.2,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PATATAS CONGELADAS,114.13,14.05,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PATATAS PROCESADAS,166.14,56.17,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PATATAS FRITAS,150.38,56.28,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,T.HORTALIZAS FRESCAS,6463.28,94.96,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,TOMATES,1654.98,84.25,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CEBOLLAS,723.21,76.0,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,AJOS,121.36,38.67,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,COLES,101.03,18.5,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PEPINOS,271.17,46.47,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,JUDIAS VERDES,110.77,24.55,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PIMIENTOS,564.86,73.92,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CHAMPIÑONES+O.SETAS,86.66,32.25,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,LECHUGA/ESC./ENDIVIA,535.92,68.91,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,ESPARRAGOS,78.19,14.92,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,VERDURAS DE HOJA,223.3,38.4,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,BERENJENAS,154.43,36.57,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,ZANAHORIAS,472.99,61.49,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CALABACINES,525.87,55.46,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,OTR.HORTALIZAS/VERD.,838.54,70.11,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,BROCOLI,88.88,20.47,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,ALCACHOFAS,162.65,26.41,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,APIO,24.19,8.63,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,COLIFLOR,27.19,6.36,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,VERD./HORT. IV GAMA,826.09,66.17,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PUERRO,85.42,26.04,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,T.FRUTAS FRESCAS,10520.05,96.45,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,NARANJAS,2640.1,61.47,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,MANDARINAS,175.31,17.98,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,LIMONES,228.5,32.91,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PLATANOS,1457.63,81.3,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,MANZANAS,1200.39,72.65,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PERAS,413.16,51.24,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,MELOCOTONES,197.86,30.54,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,NECTARINAS,140.73,19.95,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,ALBARICOQUES,509.82,41.31,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,FRESAS/FRESON,496.14,62.63,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,MELON,457.18,32.36,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,SANDIA,1584.04,42.71,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CIRUELAS,25.96,8.62,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CEREZAS,174.36,31.63,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,UVAS,61.57,14.34,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,KIWI,276.69,35.4,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,AGUACATE,55.28,23.09,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,PIÑA,109.64,10.62,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,OTRAS FRUTAS FRESCAS,315.69,32.19,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,POMELO,2.67,0.37,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,CHIRIMOYA,1.18,0.56,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,MANGO,30.38,8.45,0.16776
Extremadura,5.0,90463.0,15176.0,2020.0,FRUTAS IV GAMA,477.01,26.9,0.16776
Extremadura,6.0,59672.0,10239.0,2020.0,TOTAL PATATAS,2584.15,77.6,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PATATAS FRESCAS,1889.42,64.53,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PATATAS CONGELADAS,69.55,9.52,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PATATAS PROCESADAS,125.04,52.86,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PATATAS FRITAS,113.75,52.6,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,T.HORTALIZAS FRESCAS,6150.01,97.49,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,TOMATES,1942.87,86.08,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,CEBOLLAS,715.74,70.69,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,AJOS,140.27,37.44,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,COLES,93.11,13.64,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PEPINOS,344.65,46.05,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,JUDIAS VERDES,340.84,29.06,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,PIMIENTOS,626.24,72.55,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,CHAMPIÑONES+O.SETAS,77.92,34.18,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,LECHUGA/ESC./ENDIVIA,413.89,61.61,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,ESPARRAGOS,28.74,9.06,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,VERDURAS DE HOJA,82.8,18.35,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,BERENJENAS,230.06,35.97,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,ZANAHORIAS,279.52,51.67,0.17159
Extremadura,6.0,59672.0,10239.0,2020.0,CALABACINES,407.9,55.21,0.17159
